Landmarks,1441,v1.0,(mm)
#,Name,Type,X,Y,Z,NX,NY,NZ
935,Postfrontal_RIGHT.6.7.7,normal,-1.141997e+02,-3.327234e+01,3.704232e+01,-3.347877e-01,-1.989290e-01,9.210563e-01
936,Postfrontal_RIGHT.6.7.8,normal,-1.151937e+02,-3.746595e+01,3.293270e+01,-9.890370e-01,-1.473306e-01,9.977097e-03
937,Postfrontal_RIGHT.6.7.9,normal,-1.162539e+02,-4.201743e+01,2.836495e+01,-4.423984e-01,-8.313993e-01,3.362423e-01
938,Postfrontal_RIGHT.6.8.1,normal,-1.100555e+02,-7.509719e+00,4.441368e+01,-4.630204e-01,4.421793e-01,7.681729e-01
939,Postfrontal_RIGHT.6.8.2,normal,-1.121816e+02,-1.155630e+01,4.362660e+01,-5.045128e-01,3.525702e-02,8.626841e-01
940,Postfrontal_RIGHT.6.8.3,normal,-1.137519e+02,-1.547710e+01,4.215880e+01,-7.220333e-01,-3.944923e-01,5.683694e-01
941,Postfrontal_RIGHT.6.8.4,normal,-1.154545e+02,-1.960290e+01,4.078785e+01,-4.695453e-01,1.588157e-01,8.685073e-01
942,Postfrontal_RIGHT.6.8.5,normal,-1.166104e+02,-2.357422e+01,3.822143e+01,-7.931503e-01,-2.895167e-01,5.358105e-01
943,Postfrontal_RIGHT.6.8.6,normal,-1.175287e+02,-2.757220e+01,3.542305e+01,-8.708310e-01,-1.490470e-01,4.684427e-01
944,Postfrontal_RIGHT.6.8.7,normal,-1.188545e+02,-3.191426e+01,3.269371e+01,-7.120657e-01,-1.647848e-01,6.825016e-01
945,Postfrontal_RIGHT.6.8.8,normal,-1.199570e+02,-3.624255e+01,2.944617e+01,-4.574040e-01,-4.703043e-01,7.547155e-01
946,Postfrontal_RIGHT.6.8.9,normal,-1.205258e+02,-4.034040e+01,2.567860e+01,-3.007544e-01,-7.723404e-01,5.594974e-01
947,Postfrontal_RIGHT.6.9.1,normal,-1.152887e+02,-7.192650e+00,4.138628e+01,-4.733728e-01,4.213510e-01,7.735513e-01
948,Postfrontal_RIGHT.6.9.2,normal,-1.167693e+02,-1.096122e+01,3.935197e+01,-8.454984e-01,6.327859e-02,5.302153e-01
949,Postfrontal_RIGHT.6.9.3,normal,-1.184656e+02,-1.472897e+01,3.757438e+01,-4.752749e-01,3.826073e-02,8.790050e-01
950,Postfrontal_RIGHT.6.9.4,normal,-1.198488e+02,-1.863010e+01,3.511632e+01,-9.263702e-01,-8.316727e-02,3.673167e-01
951,Postfrontal_RIGHT.6.9.5,normal,-1.215523e+02,-2.263284e+01,3.302390e+01,-7.405839e-01,-6.310393e-02,6.689942e-01
952,Postfrontal_RIGHT.6.9.6,normal,-1.224953e+02,-2.665953e+01,3.038144e+01,-8.847247e-01,3.004188e-01,-3.563856e-01
953,Postfrontal_RIGHT.6.9.7,normal,-1.240953e+02,-3.080086e+01,2.803731e+01,-9.990612e-01,-3.876102e-02,-1.935068e-02
954,Postfrontal_RIGHT.6.9.8,normal,-1.253913e+02,-3.493937e+01,2.540489e+01,-7.036832e-01,6.514223e-01,2.836882e-01
955,Postfrontal_RIGHT.6.9.9,normal,-1.248425e+02,-3.910068e+01,2.313438e+01,-9.960731e-01,8.650417e-02,-1.885050e-02
956,Maxilla_LEFT.7.1.1,normal,1.106640e+02,9.366477e+00,-2.505109e+01,-6.351068e-04,8.599712e-01,5.103422e-01
957,Maxilla_LEFT.7.1.2,normal,1.076697e+02,8.670243e+00,-2.422178e+01,-4.608718e-02,5.068712e-01,8.607890e-01
958,Maxilla_LEFT.7.1.3,normal,1.046354e+02,7.390852e+00,-2.434668e+01,-6.055742e-02,2.501124e-01,9.663212e-01
959,Maxilla_LEFT.7.1.4,normal,1.016484e+02,6.580760e+00,-2.435041e+01,-1.484460e-01,4.503827e-01,8.804086e-01
960,Maxilla_LEFT.7.1.5,normal,9.863044e+01,5.372960e+00,-2.369311e+01,-1.567339e-01,-1.518203e-01,9.759021e-01
961,Maxilla_LEFT.7.1.6,normal,9.575690e+01,3.887717e+00,-2.390163e+01,-6.989554e-02,-1.881515e-02,9.973770e-01
962,Maxilla_LEFT.7.1.7,normal,9.281799e+01,2.418976e+00,-2.380487e+01,-2.422515e-01,4.170533e-01,8.760027e-01
963,Maxilla_LEFT.7.1.8,normal,8.980018e+01,1.543493e+00,-2.338119e+01,-2.014281e-01,9.193389e-01,3.379984e-01
964,Maxilla_LEFT.7.1.9,normal,8.651431e+01,2.100711e+00,-2.181737e+01,-1.830936e-01,7.448143e-01,6.416607e-01
965,Maxilla_LEFT.7.2.1,normal,1.006450e+02,1.169022e+01,-2.686134e+01,1.464243e-01,9.205827e-01,3.620603e-01
966,Maxilla_LEFT.7.2.2,normal,9.724166e+01,1.065028e+01,-2.541319e+01,-2.069898e-02,5.940425e-01,8.041673e-01
967,Maxilla_LEFT.7.2.3,normal,9.398270e+01,9.621982e+00,-2.465136e+01,-1.076293e-01,9.153649e-01,3.879731e-01
968,Maxilla_LEFT.7.2.4,normal,9.110974e+01,8.733466e+00,-2.379811e+01,-4.439279e-02,5.646366e-01,8.241450e-01
969,Maxilla_LEFT.7.2.5,normal,8.863400e+01,7.490447e+00,-2.330756e+01,1.721190e-01,6.788246e-02,9.827346e-01
970,Maxilla_LEFT.7.2.6,normal,8.658371e+01,5.896887e+00,-2.285277e+01,1.531512e-01,1.409141e-01,9.781043e-01
971,Maxilla_LEFT.7.2.7,normal,8.479703e+01,4.536956e+00,-2.192331e+01,3.329623e-01,4.198031e-01,8.443350e-01
972,Maxilla_LEFT.7.2.8,normal,8.309750e+01,3.660707e+00,-2.070298e+01,3.873717e-01,3.636312e-01,8.471810e-01
973,Maxilla_LEFT.7.2.9,normal,8.126959e+01,3.090619e+00,-1.954268e+01,5.423002e-02,3.882629e-01,9.199517e-01
974,Maxilla_LEFT.7.3.1,normal,9.065808e+01,1.363497e+01,-2.786785e+01,1.537493e-01,9.302068e-01,3.332813e-01
975,Maxilla_LEFT.7.3.2,normal,8.693553e+01,1.247711e+01,-2.612128e+01,-4.658304e-02,6.786027e-01,7.330269e-01
976,Maxilla_LEFT.7.3.3,normal,8.368700e+01,1.125660e+01,-2.487204e+01,4.308631e-02,7.736924e-01,6.320947e-01
977,Maxilla_LEFT.7.3.4,normal,8.090781e+01,1.028775e+01,-2.373719e+01,-7.105877e-03,6.808450e-01,7.323930e-01
978,Maxilla_LEFT.7.3.5,normal,7.894618e+01,9.211717e+00,-2.263317e+01,1.879728e-01,5.383026e-01,8.215209e-01
979,Maxilla_LEFT.7.3.6,normal,7.776465e+01,7.798278e+00,-2.162928e+01,3.484891e-01,3.700969e-01,8.611525e-01
980,Maxilla_LEFT.7.3.7,normal,7.716868e+01,6.316138e+00,-2.053723e+01,3.518109e-01,3.575845e-01,8.650795e-01
981,Maxilla_LEFT.7.3.8,normal,7.689204e+01,4.759267e+00,-1.942966e+01,2.947243e-01,5.120206e-01,8.068288e-01
982,Maxilla_LEFT.7.3.9,normal,7.687147e+01,2.997044e+00,-1.842900e+01,1.632563e-01,6.837318e-01,7.112372e-01
983,Maxilla_LEFT.7.4.1,normal,7.963426e+01,1.496047e+01,-2.939644e+01,3.705715e-01,8.989437e-01,2.336176e-01
984,Maxilla_LEFT.7.4.2,normal,7.713927e+01,1.302077e+01,-2.658057e+01,2.309014e-03,6.911760e-01,7.226828e-01
985,Maxilla_LEFT.7.4.3,normal,7.400916e+01,1.244166e+01,-2.462212e+01,2.813997e-01,9.299280e-01,2.367448e-01
986,Maxilla_LEFT.7.4.4,normal,7.164329e+01,1.208493e+01,-2.291660e+01,2.582918e-01,8.579939e-01,4.439953e-01
987,Maxilla_LEFT.7.4.5,normal,7.056700e+01,1.168821e+01,-2.124406e+01,6.142949e-01,7.039557e-01,3.564945e-01
988,Maxilla_LEFT.7.4.6,normal,7.023212e+01,1.056340e+01,-1.981562e+01,3.572255e-01,4.732679e-01,8.052375e-01
989,Maxilla_LEFT.7.4.7,normal,7.024895e+01,8.728703e+00,-1.874499e+01,4.724737e-01,6.575967e-01,5.868008e-01
990,Maxilla_LEFT.7.4.8,normal,7.071970e+01,6.457136e+00,-1.789113e+01,2.136526e-01,3.993177e-01,8.915705e-01
991,Maxilla_LEFT.7.4.9,normal,7.200683e+01,3.974089e+00,-1.691971e+01,4.957693e-01,2.185948e-01,8.404934e-01
992,Maxilla_LEFT.7.5.1,normal,6.914034e+01,1.574356e+01,-3.033130e+01,-6.725240e-01,6.405645e-01,-3.706597e-01
993,Maxilla_LEFT.7.5.2,normal,6.759430e+01,1.454593e+01,-2.660267e+01,2.024293e-01,9.652857e-01,1.650637e-01
994,Maxilla_LEFT.7.5.3,normal,6.509142e+01,1.498395e+01,-2.426503e+01,1.911234e-01,4.208409e-01,-8.867722e-01
995,Maxilla_LEFT.7.5.4,normal,6.375923e+01,1.522474e+01,-2.212758e+01,-1.418807e-01,8.706111e-01,4.710694e-01
996,Maxilla_LEFT.7.5.5,normal,6.378622e+01,1.532473e+01,-2.000282e+01,6.081889e-01,7.669209e-01,2.047891e-01
997,Maxilla_LEFT.7.5.6,normal,6.396680e+01,1.392095e+01,-1.822763e+01,5.240719e-01,5.451355e-01,6.543515e-01
998,Maxilla_LEFT.7.5.7,normal,6.438798e+01,1.164074e+01,-1.694915e+01,3.958939e-01,4.674657e-01,7.904073e-01
999,Maxilla_LEFT.7.5.8,normal,6.533060e+01,8.819479e+00,-1.610188e+01,3.512550e-01,2.104173e-01,9.123291e-01
1000,Maxilla_LEFT.7.5.9,normal,6.707290e+01,5.564133e+00,-1.537235e+01,5.503883e-01,1.568117e-01,8.200506e-01
1001,Maxilla_LEFT.7.6.1,normal,5.840582e+01,1.808116e+01,-3.107545e+01,1.084133e-01,8.842197e-01,4.543149e-01
1002,Maxilla_LEFT.7.6.2,normal,5.767744e+01,1.715107e+01,-2.723587e+01,1.055810e-01,8.724219e-01,4.772137e-01
1003,Maxilla_LEFT.7.6.3,normal,5.670463e+01,1.813040e+01,-2.437067e+01,-5.752115e-02,8.442419e-01,5.328668e-01
1004,Maxilla_LEFT.7.6.4,normal,5.669048e+01,1.874450e+01,-2.178621e+01,2.620656e-01,9.231322e-01,2.813335e-01
1005,Maxilla_LEFT.7.6.5,normal,5.688041e+01,1.799649e+01,-1.938758e+01,7.556856e-01,6.500181e-01,8.009993e-02
1006,Maxilla_LEFT.7.6.6,normal,5.834257e+01,1.736933e+01,-1.698190e+01,4.974741e-01,5.673723e-01,6.562075e-01
1007,Maxilla_LEFT.7.6.7,normal,5.872994e+01,1.443888e+01,-1.558893e+01,3.941049e-01,-1.027256e-01,9.133065e-01
1008,Maxilla_LEFT.7.6.8,normal,5.980079e+01,1.116783e+01,-1.489785e+01,7.334971e-02,3.188493e-02,9.967965e-01
1009,Maxilla_LEFT.7.6.9,normal,6.173327e+01,7.392286e+00,-1.424101e+01,-5.751256e-02,-1.197894e-01,9.911321e-01
1010,Maxilla_LEFT.7.7.1,normal,4.799245e+01,2.113456e+01,-3.164458e+01,1.968894e-01,9.070138e-01,3.722372e-01
1011,Maxilla_LEFT.7.7.2,normal,4.832267e+01,2.058532e+01,-2.800258e+01,1.938536e-01,9.567870e-01,-2.167474e-01
1012,Maxilla_LEFT.7.7.3,normal,4.870563e+01,2.034713e+01,-2.457116e+01,4.905648e-01,5.732631e-01,-6.562893e-01
1013,Maxilla_LEFT.7.7.4,normal,4.987413e+01,2.131492e+01,-2.167657e+01,4.753435e-02,9.944689e-01,-9.365961e-02
1014,Maxilla_LEFT.7.7.5,normal,5.155245e+01,2.194251e+01,-1.871659e+01,5.866575e-01,7.286953e-01,-3.533218e-01
1015,Maxilla_LEFT.7.7.6,normal,5.287717e+01,2.055429e+01,-1.595351e+01,6.552192e-01,7.212647e-01,2.246443e-01
1016,Maxilla_LEFT.7.7.7,normal,5.374453e+01,1.756413e+01,-1.405106e+01,2.786489e-01,3.677843e-01,8.871807e-01
1017,Maxilla_LEFT.7.7.8,normal,5.465135e+01,1.388435e+01,-1.333624e+01,-1.066691e-01,5.676040e-01,8.163624e-01
1018,Maxilla_LEFT.7.7.9,normal,5.624734e+01,9.681708e+00,-1.341630e+01,-1.418979e-01,-5.622470e-01,8.147045e-01
1019,Maxilla_LEFT.7.8.1,normal,3.718811e+01,2.386085e+01,-3.299862e+01,2.128323e-01,9.690834e-01,-1.248192e-01
1020,Maxilla_LEFT.7.8.2,normal,3.957980e+01,2.343926e+01,-2.869802e+01,2.209802e-01,9.752465e-01,7.888561e-03
1021,Maxilla_LEFT.7.8.3,normal,4.157251e+01,2.288862e+01,-2.499053e+01,2.826384e-01,6.857958e-01,-6.706710e-01
1022,Maxilla_LEFT.7.8.4,normal,4.371996e+01,2.339445e+01,-2.181544e+01,1.915161e-01,5.038850e-01,-8.422717e-01
1023,Maxilla_LEFT.7.8.5,normal,4.610442e+01,2.481428e+01,-1.831035e+01,3.997194e-01,7.621064e-01,-5.093312e-01
1024,Maxilla_LEFT.7.8.6,normal,4.851215e+01,2.433724e+01,-1.457031e+01,7.254750e-01,4.012378e-01,5.591908e-01
1025,Maxilla_LEFT.7.8.7,normal,4.867035e+01,2.066437e+01,-1.268156e+01,3.322149e-01,6.720006e-01,6.618522e-01
1026,Maxilla_LEFT.7.8.8,normal,4.967596e+01,1.692846e+01,-1.173174e+01,4.245134e-01,4.894381e-01,7.617340e-01
1027,Maxilla_LEFT.7.8.9,normal,5.281125e+01,1.765807e+01,-1.906263e+01,-5.732332e-01,-3.583590e-01,7.368735e-01
1028,Maxilla_LEFT.7.9.1,normal,2.756364e+01,2.768582e+01,-3.416682e+01,2.829471e-01,9.591243e-01,4.650911e-03
1029,Maxilla_LEFT.7.9.2,normal,3.151845e+01,2.598899e+01,-3.006262e+01,7.320055e-01,6.598213e-01,-1.697174e-01
1030,Maxilla_LEFT.7.9.3,normal,3.557188e+01,2.595685e+01,-2.615177e+01,4.914491e-02,9.476319e-01,-3.155607e-01
1031,Maxilla_LEFT.7.9.4,normal,3.879816e+01,2.594963e+01,-2.228037e+01,7.369507e-01,6.622803e-01,-1.352353e-01
1032,Maxilla_LEFT.7.9.5,normal,4.134139e+01,2.758022e+01,-1.809591e+01,4.273063e-01,8.654220e-01,2.616373e-01
1033,Maxilla_LEFT.7.9.6,normal,4.417291e+01,2.782392e+01,-1.299846e+01,8.261877e-01,-4.045210e-01,3.921436e-01
1034,Maxilla_LEFT.7.9.7,normal,4.339385e+01,2.466791e+01,-1.022508e+01,9.255083e-01,-1.370586e-01,3.530573e-01
1035,Maxilla_LEFT.7.9.8,normal,4.249680e+01,2.152629e+01,-9.001886e+00,8.048086e-01,-2.225707e-01,5.502232e-01
1036,Maxilla_LEFT.7.9.9,normal,4.700402e+01,1.570326e+01,-1.027021e+01,8.992429e-01,2.132127e-01,3.819720e-01
1037,Maxilla_RIGHT.8.1.1,normal,8.738905e+01,-1.317534e+01,-2.241409e+01,8.633516e-02,-5.277088e-01,8.450265e-01
1038,Maxilla_RIGHT.8.1.2,normal,9.004232e+01,-1.435752e+01,-2.267938e+01,-1.747428e-01,4.172914e-02,9.837295e-01
1039,Maxilla_RIGHT.8.1.3,normal,9.279340e+01,-1.558500e+01,-2.233838e+01,-9.501024e-02,3.865865e-01,9.173462e-01
1040,Maxilla_RIGHT.8.1.4,normal,9.566238e+01,-1.717976e+01,-2.249238e+01,5.359419e-02,7.320649e-01,6.791235e-01
1041,Maxilla_RIGHT.8.1.5,normal,9.825787e+01,-1.836914e+01,-2.165782e+01,-3.469135e-01,5.142992e-01,7.843134e-01
1042,Maxilla_RIGHT.8.1.6,normal,1.009808e+02,-1.989547e+01,-2.081763e+01,1.585311e-01,4.740330e-01,8.661183e-01
1043,Maxilla_RIGHT.8.1.7,normal,1.037697e+02,-2.152061e+01,-2.033041e+01,1.883217e-01,-2.703805e-01,9.441554e-01
1044,Maxilla_RIGHT.8.1.8,normal,1.067068e+02,-2.327912e+01,-1.936481e+01,-3.602898e-02,2.371888e-01,9.707953e-01
1045,Maxilla_RIGHT.8.1.9,normal,1.091989e+02,-2.406745e+01,-2.004603e+01,5.864520e-02,-4.851147e-01,8.724818e-01
1046,Maxilla_RIGHT.8.2.1,normal,8.514726e+01,-1.323421e+01,-2.178650e+01,2.921813e-01,-3.886361e-01,8.738375e-01
1047,Maxilla_RIGHT.8.2.2,normal,8.584767e+01,-1.555408e+01,-2.275291e+01,9.716034e-02,1.176585e-01,9.882896e-01
1048,Maxilla_RIGHT.8.2.3,normal,8.761931e+01,-1.772401e+01,-2.379562e+01,4.063613e-01,1.065922e-02,9.136503e-01
1049,Maxilla_RIGHT.8.2.4,normal,8.975136e+01,-1.923042e+01,-2.194424e+01,-2.899531e-02,2.667295e-01,9.633352e-01
1050,Maxilla_RIGHT.8.2.5,normal,9.162159e+01,-2.052932e+01,-2.056752e+01,-9.104664e-02,8.419712e-01,5.317848e-01
1051,Maxilla_RIGHT.8.2.6,normal,9.378427e+01,-2.213587e+01,-2.062756e+01,-5.126083e-01,2.728283e-01,8.141237e-01
1052,Maxilla_RIGHT.8.2.7,normal,9.596372e+01,-2.348303e+01,-2.067554e+01,-1.387265e-01,3.129703e-01,9.395769e-01
1053,Maxilla_RIGHT.8.2.8,normal,9.858497e+01,-2.536068e+01,-1.941002e+01,-9.958917e-02,-2.909592e-01,9.515381e-01
1054,Maxilla_RIGHT.8.2.9,normal,1.009575e+02,-2.634123e+01,-2.018031e+01,1.064289e-01,-7.691737e-01,6.301148e-01
1055,Maxilla_RIGHT.8.3.1,normal,8.129651e+01,-1.441856e+01,-2.237963e+01,3.772290e-01,-2.215410e-02,9.258550e-01
1056,Maxilla_RIGHT.8.3.2,normal,8.155911e+01,-1.668736e+01,-2.295869e+01,2.090220e-01,-3.335018e-01,9.192858e-01
1057,Maxilla_RIGHT.8.3.3,normal,8.257939e+01,-1.887020e+01,-2.238505e+01,2.537887e-01,4.032485e-01,8.791939e-01
1058,Maxilla_RIGHT.8.3.4,normal,8.380605e+01,-2.081247e+01,-2.174042e+01,4.052058e-02,4.334245e-01,9.002786e-01
1059,Maxilla_RIGHT.8.3.5,normal,8.512129e+01,-2.249081e+01,-2.079312e+01,-1.373857e-01,3.964834e-01,9.077039e-01
1060,Maxilla_RIGHT.8.3.6,normal,8.653781e+01,-2.404893e+01,-2.032034e+01,-1.322147e-01,-3.244335e-01,9.366227e-01
1061,Maxilla_RIGHT.8.3.7,normal,8.815141e+01,-2.550315e+01,-2.023939e+01,-2.362836e-01,-1.489097e-01,9.602063e-01
1062,Maxilla_RIGHT.8.3.8,normal,8.983564e+01,-2.655281e+01,-2.077221e+01,2.329238e-01,-9.135050e-01,3.335494e-01
1063,Maxilla_RIGHT.8.3.9,normal,9.201604e+01,-2.806259e+01,-2.075313e+01,3.404006e-01,-5.913791e-01,7.310255e-01
1064,Maxilla_RIGHT.8.4.1,normal,7.795333e+01,-1.518580e+01,-2.276776e+01,1.196732e-02,-5.399910e-01,8.415858e-01
1065,Maxilla_RIGHT.8.4.2,normal,7.788893e+01,-1.791253e+01,-2.127184e+01,2.450856e-01,-1.102362e-01,9.632139e-01
1066,Maxilla_RIGHT.8.4.3,normal,7.774839e+01,-2.005614e+01,-2.139761e+01,6.799293e-01,-2.159065e-01,7.007715e-01
1067,Maxilla_RIGHT.8.4.4,normal,7.802133e+01,-2.210040e+01,-2.093619e+01,-1.768015e-02,2.883451e-01,9.573634e-01
1068,Maxilla_RIGHT.8.4.5,normal,7.855331e+01,-2.395305e+01,-2.038101e+01,-3.649409e-02,1.952305e-01,9.800782e-01
1069,Maxilla_RIGHT.8.4.6,normal,7.923070e+01,-2.556027e+01,-2.027148e+01,5.941130e-02,-3.219571e-01,9.448884e-01
1070,Maxilla_RIGHT.8.4.7,normal,8.004403e+01,-2.683684e+01,-2.066509e+01,2.952496e-02,1.725360e-02,9.994152e-01
1071,Maxilla_RIGHT.8.4.8,normal,8.107437e+01,-2.785534e+01,-2.123660e+01,8.399072e-02,-1.164085e-01,9.896437e-01
1072,Maxilla_RIGHT.8.4.9,normal,8.241146e+01,-2.884662e+01,-2.175913e+01,1.568634e-01,-3.489603e-01,9.239159e-01
1073,Maxilla_RIGHT.8.5.1,normal,7.540868e+01,-1.690834e+01,-1.962903e+01,4.850928e-02,-2.933445e-01,9.547754e-01
1074,Maxilla_RIGHT.8.5.2,normal,7.407783e+01,-1.900929e+01,-2.060398e+01,3.476617e-01,-3.706801e-02,9.368871e-01
1075,Maxilla_RIGHT.8.5.3,normal,7.311362e+01,-2.126492e+01,-2.034225e+01,3.352747e-01,-4.743484e-02,9.409255e-01
1076,Maxilla_RIGHT.8.5.4,normal,7.252740e+01,-2.338519e+01,-1.988524e+01,2.483343e-01,1.755466e-01,9.526350e-01
1077,Maxilla_RIGHT.8.5.5,normal,7.220553e+01,-2.530519e+01,-1.966228e+01,3.005732e-01,-3.752673e-01,8.768297e-01
1078,Maxilla_RIGHT.8.5.6,normal,7.200521e+01,-2.689943e+01,-1.996920e+01,6.253857e-02,-4.786259e-01,8.757890e-01
1079,Maxilla_RIGHT.8.5.7,normal,7.193762e+01,-2.809188e+01,-2.067841e+01,-3.990107e-01,-4.660941e-01,7.896498e-01
1080,Maxilla_RIGHT.8.5.8,normal,7.223880e+01,-2.940911e+01,-2.117364e+01,8.798531e-01,-3.464237e-01,3.253448e-01
1081,Maxilla_RIGHT.8.5.9,normal,7.266820e+01,-3.018717e+01,-2.208026e+01,1.088882e-01,-9.321750e-01,3.452440e-01
1082,Maxilla_RIGHT.8.6.1,normal,7.236835e+01,-1.774236e+01,-2.056362e+01,1.276106e-02,3.303258e-01,9.437808e-01
1083,Maxilla_RIGHT.8.6.2,normal,7.038449e+01,-2.018815e+01,-1.960706e+01,2.563696e-01,-2.994864e-02,9.661148e-01
1084,Maxilla_RIGHT.8.6.3,normal,6.874901e+01,-2.252368e+01,-1.881840e+01,3.550069e-01,2.999095e-01,8.854516e-01
1085,Maxilla_RIGHT.8.6.4,normal,6.719333e+01,-2.447700e+01,-1.906786e+01,-4.685467e-03,6.516513e-02,9.978635e-01
1086,Maxilla_RIGHT.8.6.5,normal,6.616830e+01,-2.661539e+01,-1.869567e+01,4.923300e-01,-2.929684e-01,8.196223e-01
1087,Maxilla_RIGHT.8.6.6,normal,6.486600e+01,-2.804384e+01,-1.962524e+01,-1.564212e-01,-6.676988e-01,7.278122e-01
1088,Maxilla_RIGHT.8.6.7,normal,6.388559e+01,-2.939623e+01,-2.038207e+01,-1.099383e-01,-5.617876e-01,8.199441e-01
1089,Maxilla_RIGHT.8.6.8,normal,6.299806e+01,-3.000167e+01,-2.157385e+01,-2.854335e-01,-5.543496e-01,7.818083e-01
1090,Maxilla_RIGHT.8.6.9,normal,6.248158e+01,-3.097681e+01,-2.249276e+01,-2.708619e-01,-7.929228e-01,5.458089e-01
1091,Maxilla_RIGHT.8.7.1,normal,6.937167e+01,-1.849654e+01,-1.989601e+01,1.236947e-01,3.304046e-01,9.356989e-01
1092,Maxilla_RIGHT.8.7.2,normal,6.662569e+01,-2.100000e+01,-1.972777e+01,6.385991e-02,-1.387972e-01,9.882597e-01
1093,Maxilla_RIGHT.8.7.3,normal,6.437082e+01,-2.338110e+01,-1.713243e+01,5.520326e-02,-4.481277e-01,8.922635e-01
1094,Maxilla_RIGHT.8.7.4,normal,6.221420e+01,-2.552924e+01,-1.754910e+01,3.455558e-01,-6.540696e-01,6.728924e-01
1095,Maxilla_RIGHT.8.7.5,normal,5.937465e+01,-2.665563e+01,-1.974708e+01,-1.570189e-01,-9.090574e-01,3.859531e-01
1096,Maxilla_RIGHT.8.7.6,normal,5.735056e+01,-2.836094e+01,-2.017052e+01,2.376505e-01,-4.952860e-03,9.713381e-01
1097,Maxilla_RIGHT.8.7.7,normal,5.570547e+01,-3.035186e+01,-2.024979e+01,-9.988336e-02,-8.398041e-01,5.336221e-01
1098,Maxilla_RIGHT.8.7.8,normal,5.373322e+01,-3.106499e+01,-2.156483e+01,9.735625e-02,-9.566125e-01,2.746167e-01
1099,Maxilla_RIGHT.8.7.9,normal,5.201457e+01,-3.143271e+01,-2.277476e+01,6.718074e-02,-9.744141e-01,2.144853e-01
1100,Maxilla_RIGHT.8.8.1,normal,6.632382e+01,-1.933946e+01,-1.978157e+01,2.907234e-01,4.586127e-01,8.397347e-01
1101,Maxilla_RIGHT.8.8.2,normal,6.264625e+01,-2.129594e+01,-1.657456e+01,5.117208e-01,6.247304e-01,5.897912e-01
1102,Maxilla_RIGHT.8.8.3,normal,5.955051e+01,-2.348970e+01,-1.863935e+01,-4.834240e-01,5.783890e-01,6.570902e-01
1103,Maxilla_RIGHT.8.8.4,normal,5.683107e+01,-2.588192e+01,-1.667146e+01,4.809575e-01,-8.199419e-01,3.104435e-01
1104,Maxilla_RIGHT.8.8.5,normal,5.337744e+01,-2.715222e+01,-1.929348e+01,7.659450e-02,-4.837385e-01,8.718547e-01
1105,Maxilla_RIGHT.8.8.6,normal,5.006303e+01,-2.876105e+01,-2.036108e+01,-1.914967e-01,-8.161824e-01,5.451380e-01
1106,Maxilla_RIGHT.8.8.7,normal,4.733914e+01,-3.086804e+01,-2.041456e+01,-1.207062e-04,-9.988317e-01,4.832524e-02
1107,Maxilla_RIGHT.8.8.8,normal,4.418561e+01,-3.153365e+01,-2.189001e+01,1.649943e-01,-9.742494e-01,1.536722e-01
1108,Maxilla_RIGHT.8.8.9,normal,4.130257e+01,-3.218695e+01,-2.289429e+01,1.610845e-01,-9.865562e-01,2.754842e-02
1109,Maxilla_RIGHT.8.9.1,normal,6.342831e+01,-2.064137e+01,-1.684394e+01,7.365312e-03,-3.891487e-02,9.992155e-01
1110,Maxilla_RIGHT.8.9.2,normal,5.938430e+01,-2.249908e+01,-1.774377e+01,2.087014e-01,6.874018e-01,6.956455e-01
1111,Maxilla_RIGHT.8.9.3,normal,5.513839e+01,-2.372454e+01,-1.867406e+01,-6.939539e-01,1.170020e-01,7.104496e-01
1112,Maxilla_RIGHT.8.9.4,normal,5.072438e+01,-2.530903e+01,-1.721778e+01,2.188140e-01,-5.266876e-01,8.214139e-01
1113,Maxilla_RIGHT.8.9.5,normal,4.684571e+01,-2.677634e+01,-2.019094e+01,4.043899e-01,-2.660303e-01,8.750411e-01
1114,Maxilla_RIGHT.8.9.6,normal,4.338093e+01,-2.937576e+01,-1.953969e+01,9.607879e-02,2.243298e-02,9.951210e-01
1115,Maxilla_RIGHT.8.9.7,normal,3.872150e+01,-3.126018e+01,-2.103462e+01,2.710041e-01,-4.100638e-01,8.708643e-01
1116,Maxilla_RIGHT.8.9.8,normal,3.464679e+01,-3.257612e+01,-2.223558e+01,8.746275e-02,-9.744845e-01,2.067133e-01
1117,Maxilla_RIGHT.8.9.9,normal,3.031836e+01,-3.337423e+01,-2.304397e+01,1.152498e-01,-9.885678e-01,9.721659e-02
1118,Quadrate_LEFT.9.1.1,normal,-9.980655e+01,4.535499e+01,-4.228961e+01,-2.438238e-01,9.311802e-01,2.710232e-01
1119,Quadrate_LEFT.9.1.2,normal,-9.605074e+01,4.765217e+01,-4.214893e+01,6.508882e-01,7.116513e-01,-2.643807e-01
1120,Quadrate_LEFT.9.1.3,normal,-9.330627e+01,4.957955e+01,-4.069378e+01,9.279624e-02,8.738788e-01,-4.772054e-01
1121,Quadrate_LEFT.9.1.4,normal,-9.129368e+01,4.913715e+01,-3.788303e+01,-9.999324e-01,1.957484e-03,1.146231e-02
1122,Quadrate_LEFT.9.1.5,normal,-9.091154e+01,4.975110e+01,-3.576751e+01,-9.063380e-01,4.058619e-01,-1.175908e-01
1123,Quadrate_LEFT.9.1.6,normal,-8.972379e+01,4.971106e+01,-3.351295e+01,-9.971194e-01,6.169003e-02,4.413089e-02
